poleId,height,heightNumeric,diameter,poleType,status,latitude,longitude,ponNumber,zoneNumber,dropCount
LAW.P.A262,7m,7.0,120-140mm,distribution,Permission not granted,-26.37470376,27.813777803996118,14,1,0
LAW.P.A263,7m,7.0,120-140mm,distribution,Permission not granted,-26.37467222,27.814012040054077,14,1,0
LAW.P.A264,7m,7.0,120-140mm,distribution,Permission not granted,-26.37462802,27.814441864938082,14,1,0
LAW.P.A265,7m,7.0,120-140mm,distribution,Permission not granted,-26.37457743,27.81486263266137,14,1,0
LAW.P.A266,7m,7.0,120-140mm,distribution,Permission not granted,-26.37456066,27.815147778293696,14,1,0
LAW.P.A267,7m,7.0,140-160mm,feeder,Permission not granted,-26.374551,27.81543203465323,14,1,0
LAW.P.A268,7m,7.0,140-160mm,feeder,Permission not granted,-26.37399358,27.81342037655144,15,1,0
LAW.P.A269,7m,7.0,140-160mm,feeder,Permission not granted,-26.37405702,27.813428834951768,15,1,0
LAW.P.A270,7m,7.0,120-140mm,distribution,Permission not granted,-26.37403312,27.813605499826608,15,1,0
LAW.P.A271,7m,7.0,120-140mm,distribution,Permission not granted,-26.37401038,27.81385392915821,15,1,0
LAW.P.A272,7m,7.0,120-140mm,distribution,Permission not granted,-26.37399837,27.81403499509592,15,1,0
LAW.P.A273,7m,7.0,120-140mm,distribution,Permission not granted,-26.3739812,27.814276988434468,15,1,0
LAW.P.A274,7m,7.0,140-160mm,feeder,Permission not granted,-26.37395722,27.814445021121287,15,1,0
LAW.P.A275,7m,7.0,120-140mm,distribution,Permission not granted,-26.37392524,27.81470088237143,15,1,0
LAW.P.A276,7m,7.0,120-140mm,distribution,Permission not granted,-26.37394932,27.81520086624925,15,1,0
LAW.P.A277,7m,7.0,120-140mm,distribution,Permission not granted,-26.37397026,27.81557183211983,15,1,0
LAW.P.A278,7m,7.0,140-160mm,feeder,Permission not granted,-26.37400122,27.815760853680267,15,1,0
LAW.P.A279,7m,7.0,140-160mm,feeder,Permission not granted,-26.37363881,27.81445247651154,15,1,0
LAW.P.A280,7m,7.0,120-140mm,distribution,Permission not granted,-26.37367228,27.814860089404487,15,1,0
LAW.P.A281,7m,7.0,120-140mm,distribution,Permission not granted,-26.37371089,27.815309750785342,15,1,0
LAW.P.A282,7m,7.0,140-160mm,feeder,Permission not granted,-26.37376112,27.815613229723894,15,1,0
LAW.P.A283,7m,7.0,140-160mm,feeder,Permission not granted,-26.37350837,27.815671024528353,15,1,0
LAW.P.A284,7m,7.0,120-140mm,distribution,Permission not granted,-26.37390826,27.816140422954536,15,1,0
LAW.P.A285,7m,7.0,120-140mm,distribution,Permission not granted,-26.37402926,27.81649569,15,1,0
LAW.P.A286,7m,7.0,140-160mm,feeder,Permission not granted,-26.37418887,27.81689472133958,15,1,0
LAW.P.A287,7m,7.0,140-160mm,feeder,Permission not granted,-26.37441819,27.816885153528634,15,1,0
LAW.P.A288,7m,7.0,120-140mm,distribution,Permission not granted,-26.37438141,27.816559243030323,15,1,0
LAW.P.A289,7m,7.0,140-160mm,feeder,Permission not granted,-26.37435106,27.81633350274592,15,1,0
LAW.P.A290,7m,7.0,140-160mm,feeder,Permission not granted,-26.37333755,27.813286552016606,16,1,0
LAW.P.A291,7m,7.0,140-160mm,feeder,Permission not granted,-26.37332093,27.81342578436499,16,1,0
LAW.P.A293,7m,7.0,140-160mm,feeder,Permission not granted,-26.37371519,27.813466645037128,16,1,0
LAW.P.A294,7m,7.0,120-140mm,distribution,Permission not granted,-26.37367984,27.813832227621212,16,1,0
LAW.P.A295,7m,7.0,140-160mm,feeder,Permission not granted,-26.37365385,27.81414134290031,16,1,0
LAW.P.A296,7m,7.0,120-140mm,distribution,Permission not granted,-26.37330044,27.81367174843788,16,1,0
LAW.P.A297,7m,7.0,120-140mm,distribution,Permission not granted,-26.37329232,27.813903840911305,16,1,0
LAW.P.A298,7m,7.0,140-160mm,feeder,Permission not granted,-26.37329232,27.81414623577986,16,1,0
LAW.P.A299,7m,7.0,120-140mm,distribution,Permission not granted,-26.37332417,27.814429740850567,16,1,0
LAW.P.A300,7m,7.0,120-140mm,distribution,Permission not granted,-26.37334363,27.81481722,16,1,0
LAW.P.A301,7m,7.0,140-160mm,feeder,Permission not granted,-26.37335007,27.81490595394903,16,1,0
LAW.P.A302,7m,7.0,120-140mm,distribution,Permission not granted,-26.37290811,27.814176114314005,16,1,0
LAW.P.A303,7m,7.0,140-160mm,feeder,Permission not granted,-26.37267337,27.81418565287469,16,1,0
LAW.P.A304,7m,7.0,140-160mm,feeder,Permission not granted,-26.37269656,27.814463012850517,16,1,0
LAW.P.A305,7m,7.0,140-160mm,feeder,Permission not granted,-26.37292151,27.81445698328582,16,1,0
LAW.P.A306,7m,7.0,120-140mm,distribution,Permission not granted,-26.37292915,27.81454728145647,16,1,0
LAW.P.A307,7m,7.0,120-140mm,distribution,Permission not granted,-26.37296441,27.815102079630318,16,1,0
LAW.P.A308,7m,7.0,140-160mm,feeder,Permission not granted,-26.37297113,27.815206968370955,16,1,0
LAW.P.A309,7m,7.0,140-160mm,feeder,Permission not granted,-26.37339199,27.81518995548836,16,1,0
LAW.P.A310,7m,7.0,140-160mm,feeder,Permission not granted,-26.37455893,27.81569004930391,17,2,0
LAW.P.A311,7m,7.0,120-140mm,distribution,Permission not granted,-26.37457075,27.815846370454896,17,2,0
LAW.P.A312,7m,7.0,120-140mm,distribution,Permission not granted,-26.37460108,27.816273292833827,17,2,0
LAW.P.A313,7m,7.0,120-140mm,distribution,Permission not granted,-26.37463366,27.816654749712878,17,2,0
LAW.P.A314,7m,7.0,120-140mm,distribution,Permission not granted,-26.37473995,27.816983536568706,17,2,0
LAW.P.A315,7m,7.0,140-160mm,feeder,Permission not granted,-26.37478714,27.81719026792944,17,2,0
LAW.P.A316,7m,7.0,140-160mm,feeder,Permission not granted,-26.37448661,27.817402579162625,17,2,0
LAW.P.A317,7m,7.0,140-160mm,feeder,Permission not granted,-26.3749744,27.817154314649315,17,2,0
LAW.P.A318,7m,7.0,120-140mm,distribution,Permission not granted,-26.37491649,27.816658768006725,17,2,0
LAW.P.A319,7m,7.0,120-140mm,distribution,Permission not granted,-26.37488956,27.81628844,17,2,0
LAW.P.A320,7m,7.0,120-140mm,distribution,Permission not granted,-26.37488451,27.816027778538587,17,2,0
LAW.P.A321,7m,7.0,120-140mm,distribution,Permission not granted,-26.374885,27.815885491921897,17,2,0
LAW.P.A322,7m,7.0,140-160mm,feeder,Permission not granted,-26.37489292,27.815598290456798,17,2,0
LAW.P.A323,7m,7.0,140-160mm,feeder,Permission not granted,-26.37528749,27.817098886675783,17,2,0
LAW.P.A324,7m,7.0,120-140mm,distribution,Permission not granted,-26.37528008,27.816909579363767,17,2,0
LAW.P.A325,7m,7.0,120-140mm,distribution,Permission not granted,-26.37526324,27.816663989456348,17,2,0
LAW.P.A326,7m,7.0,120-140mm,distribution,Permission not granted,-26.3752582,27.816399540161186,17,2,0
LAW.P.A327,7m,7.0,120-140mm,distribution,Permission not granted,-26.37523571,27.816088373097557,17,2,0
LAW.P.A328,7m,7.0,140-160mm,feeder,Permission not granted,-26.37523414,27.815695192524604,17,2,0
LAW.P.A329,7m,7.0,140-160mm,feeder,Permission not granted,-26.37487795,27.811145073318396,18,3,0
LAW.P.A330,7m,7.0,140-160mm,feeder,Permission not granted,-26.37490232,27.810712799437145,18,3,0
LAW.P.A331,7m,7.0,140-160mm,feeder,Permission not granted,-26.37475996,27.810700131665783,18,3,0
LAW.P.A332,7m,7.0,120-140mm,distribution,Permission not granted,-26.37478313,27.81038004827826,18,3,0
LAW.P.A333,7m,7.0,120-140mm,distribution,Permission not granted,-26.37480245,27.81000357000693,18,3,0
LAW.P.A334,7m,7.0,140-160mm,feeder,Permission not granted,-26.37483719,27.80970985,18,3,0
LAW.P.A335,7m,7.0,140-160mm,feeder,Permission not granted,-26.37513067,27.80973301644397,18,3,0
LAW.P.A336,7m,7.0,140-160mm,feeder,Permission not granted,-26.37509063,27.810038708100713,18,3,0
LAW.P.A337,7m,7.0,140-160mm,feeder,Permission not granted,-26.37490498,27.809217278867834,18,3,0
LAW.P.A338,7m,7.0,140-160mm,feeder,Permission not granted,-26.37415025,27.81101714938356,19,3,0
LAW.P.A339,7m,7.0,140-160mm,feeder,Permission not granted,-26.37416522,27.81092248413166,19,3,0
LAW.P.A340,7m,7.0,120-140mm,distribution,Permission not granted,-26.37391813,27.81066323197234,19,3,0
LAW.P.A341,7m,7.0,140-160mm,feeder,Permission not granted,-26.37361628,27.81029702490564,19,3,0
LAW.P.A342,7m,7.0,140-160mm,feeder,Permission not granted,-26.37350406,27.810608996079058,19,3,0
LAW.P.A343,7m,7.0,140-160mm,feeder,Permission not granted,-26.37412213,27.811191776500934,19,3,0
LAW.P.A344,7m,7.0,140-160mm,feeder,Permission not granted,-26.3740659,27.811602379350457,19,3,0
LAW.P.A345,7m,7.0,140-160mm,feeder,Permission not granted,-26.37380572,27.811553973409996,19,3,0
LAW.P.A346,7m,7.0,120-140mm,distribution,Permission not granted,-26.37376023,27.81200878,19,3,0
LAW.P.A347,7m,7.0,120-140mm,distribution,Permission not granted,-26.37371953,27.81239385273847,19,3,0
LAW.P.A348,7m,7.0,140-160mm,feeder,Permission not granted,-26.37370017,27.812690140715837,19,3,0
LAW.P.A349,7m,7.0,140-160mm,feeder,Permission not granted,-26.37319687,27.81082456086471,20,3,0
LAW.P.A350,7m,7.0,120-140mm,distribution,Permission not granted,-26.37322176,27.81069755726858,20,3,0
LAW.P.A351,7m,7.0,120-140mm,distribution,Permission not granted,-26.37326419,27.81043116814509,20,3,0
LAW.P.A352,7m,7.0,120-140mm,distribution,Permission not granted,-26.37331787,27.81013891307213,20,3,0
LAW.P.A353,7m,7.0,120-140mm,distribution,Permission not granted,-26.37335863,27.80989091280674,20,3,0
LAW.P.A354,7m,7.0,120-140mm,distribution,Permission not granted,-26.37339767,27.80967466344037,20,3,0
LAW.P.A355,7m,7.0,120-140mm,distribution,Permission not granted,-26.37343886,27.809393196011133,20,3,0
LAW.P.A356,7m,7.0,120-140mm,distribution,Permission not granted,-26.37347798,27.80908784389666,20,3,0
LAW.P.A357,7m,7.0,140-160mm,feeder,Permission not granted,-26.3735108,27.808838166900458,20,3,0
LAW.P.A358,7m,7.0,140-160mm,feeder,Permission not granted,-26.37320614,27.80880528046769,20,3,0
LAW.P.A359,7m,7.0,120-140mm,distribution,Permission not granted,-26.37318536,27.808964414227837,20,3,0
LAW.P.A360,7m,7.0,120-140mm,distribution,Permission not granted,-26.37313846,27.80926309009732,20,3,0
LAW.P.A361,7m,7.0,120-140mm,distribution,Permission not granted,-26.37309567,27.809544742543366,20,3,0
LAW.P.A362,7m,7.0,120-140mm,distribution,Permission not granted,-26.37305518,27.809845340023273,20,3,0
LAW.P.A363,7m,7.0,140-160mm,feeder,Permission not granted,-26.37299017,27.81023013000339,20,3,0
LAW.P.A364,7m,7.0,140-160mm,feeder,Permission not granted,-26.37317456,27.810961,21,3,0
LAW.P.A365,7m,7.0,140-160mm,feeder,Permission not granted,-26.37328011,27.81098674788948,21,3,0
LAW.P.A366,7m,7.0,140-160mm,feeder,Permission not granted,-26.37358669,27.811064678513922,21,3,0
LAW.P.A367,7m,7.0,120-140mm,distribution,Permission not granted,-26.37354828,27.811296288274452,21,3,0
LAW.P.A368,7m,7.0,120-140mm,distribution,Permission not granted,-26.3735011,27.811635996289482,21,3,0
LAW.P.A369,7m,7.0,120-140mm,distribution,Permission not granted,-26.37344795,27.81205494880189,21,3,0
LAW.P.A370,7m,7.0,120-140mm,distribution,Permission not granted,-26.37341971,27.812502959452836,21,3,0
LAW.P.A371,7m,7.0,120-140mm,distribution,Permission not granted,-26.37340082,27.81278213340755,21,3,0
LAW.P.A372,7m,7.0,140-160mm,feeder,Permission not granted,-26.37338759,27.813020038992523,21,3,0
LAW.P.A373,7m,7.0,140-160mm,feeder,Permission not granted,-26.37371519,27.813066190623566,21,3,0
LAW.P.A374,7m,7.0,120-140mm,distribution,Permission not granted,-26.37325811,27.811126434266956,21,3,0
LAW.P.A375,7m,7.0,120-140mm,distribution,Permission not granted,-26.37322744,27.811349367651818,21,3,0
LAW.P.A376,7m,7.0,120-140mm,distribution,Permission not granted,-26.37319321,27.811558937080132,21,3,0
LAW.P.A377,7m,7.0,120-140mm,distribution,Permission not granted,-26.37315785,27.811903752259678,21,3,0
LAW.P.A378,7m,7.0,120-140mm,distribution,Permission not granted,-26.37312243,27.812219401457533,21,3,0
LAW.P.A379,7m,7.0,140-160mm,feeder,Permission not granted,-26.37310784,27.81246911798774,21,3,0
LAW.P.A380,7m,7.0,140-160mm,feeder,Permission not granted,-26.37282037,27.812431360161863,21,3,0
LAW.P.A381,7m,7.0,140-160mm,feeder,Permission not granted,-26.37282637,27.812143885805785,21,3,0
LAW.P.A382,7m,7.0,140-160mm,feeder,Permission not granted,-26.37264357,27.81072982893601,22,3,0
LAW.P.A383,7m,7.0,140-160mm,feeder,Permission not granted,-26.37266633,27.810600373377845,22,3,0
LAW.P.A384,7m,7.0,140-160mm,feeder,Permission not granted,-26.37242787,27.810562985941996,22,3,0
LAW.P.A385,7m,7.0,120-140mm,distribution,Permission not granted,-26.37247378,27.810257532032146,22,3,0
LAW.P.A386,7m,7.0,140-160mm,feeder,Permission not granted,-26.37251653,27.809958120969075,22,3,0
LAW.P.A387,7m,7.0,140-160mm,feeder,Permission not granted,-26.37226773,27.809905447424182,22,3,0
LAW.P.A388,7m,7.0,140-160mm,feeder,Permission not granted,-26.37229176,27.809711509500378,22,3,0
LAW.P.A389,7m,7.0,140-160mm,feeder,Permission not granted,-26.37190524,27.809646451783077,22,3,0
LAW.P.A390,7m,7.0,140-160mm,feeder,Permission not granted,-26.37186526,27.810116547996106,22,3,0
LAW.P.A391,7m,7.0,140-160mm,feeder,Permission not granted,-26.37201105,27.81013962412814,22,3,0
LAW.P.A392,7m,7.0,140-160mm,feeder,Permission not granted,-26.37292935,27.810647731955545,22,3,0
LAW.P.A393,7m,7.0,120-140mm,distribution,Permission not granted,-26.37272297,27.810218236686236,22,3,0
LAW.P.A394,7m,7.0,120-140mm,distribution,Permission not granted,-26.37276931,27.809849668817776,22,3,0
LAW.P.A395,7m,7.0,120-140mm,distribution,Permission not granted,-26.37281178,27.80943519086557,22,3,0
LAW.P.A396,7m,7.0,120-140mm,distribution,Permission not granted,-26.37284694,27.809035346393784,22,3,0
LAW.P.A397,7m,7.0,140-160mm,feeder,Permission not granted,-26.37288725,27.808763646330988,22,3,0
LAW.P.A398,7m,7.0,120-140mm,distribution,Permission not granted,-26.37258266,27.80872122470361,22,3,0
LAW.P.A399,7m,7.0,120-140mm,distribution,Permission not granted,-26.37229433,27.808666304229614,22,3,0
LAW.P.A400,7m,7.0,140-160mm,feeder,Permission not granted,-26.37207248,27.80862256456149,22,3,0
LAW.P.A401,7m,7.0,120-140mm,distribution,Permission not granted,-26.37204376,27.80881476113589,22,3,0
LAW.P.A402,7m,7.0,120-140mm,distribution,Permission not granted,-26.37201458,27.80904044995872,22,3,0
LAW.P.A403,7m,7.0,140-160mm,feeder,Permission not granted,-26.37199742,27.80919577192424,22,3,0
LAW.P.A404,7m,7.0,140-160mm,feeder,Permission not granted,-26.37216975,27.809230070979627,22,3,0
LAW.P.A405,7m,7.0,140-160mm,feeder,Permission not granted,-26.37261592,27.810876906941488,23,3,0
LAW.P.A406,7m,7.0,140-160mm,feeder,Permission not granted,-26.37227953,27.810827135261924,23,3,0
LAW.P.A407,7m,7.0,120-140mm,distribution,Permission not granted,-26.37225801,27.811000444467155,23,3,0
LAW.P.A408,7m,7.0,120-140mm,distribution,Permission not granted,-26.37223877,27.811168671959603,23,3,0
LAW.P.A409,7m,7.0,120-140mm,distribution,Permission not granted,-26.37220287,27.811508438149204,23,3,0
LAW.P.A410,7m,7.0,120-140mm,distribution,Permission not granted,-26.37218556,27.811920395947453,23,3,0
LAW.P.A411,7m,7.0,120-140mm,distribution,Permission not granted,-26.37217784,27.81227480463122,23,3,0
LAW.P.A412,7m,7.0,140-160mm,feeder,Permission not granted,-26.37216582,27.81257257657618,23,3,0
LAW.P.A413,7m,7.0,140-160mm,feeder,Permission not granted,-26.37294544,27.810952422593232,23,3,0
LAW.P.A414,7m,7.0,120-140mm,distribution,Permission not granted,-26.3729243,27.81106863672272,23,3,0
LAW.P.A415,7m,7.0,120-140mm,distribution,Permission not granted,-26.37288408,27.81134544723528,23,3,0
LAW.P.A416,7m,7.0,120-140mm,distribution,Permission not granted,-26.37284547,27.811632063458962,23,3,0
LAW.P.A417,7m,7.0,140-160mm,feeder,Permission not granted,-26.37282401,27.81184229219268,23,3,0
LAW.P.A418,7m,7.0,120-140mm,distribution,Permission not granted,-26.37258931,27.811036789096327,23,3,0
LAW.P.A419,7m,7.0,120-140mm,distribution,Permission not granted,-26.37256591,27.811188050487285,23,3,0
LAW.P.A420,7m,7.0,120-140mm,distribution,Permission not granted,-26.37253112,27.811599897324133,23,3,0
LAW.P.A421,7m,7.0,120-140mm,distribution,Permission not granted,-26.37250867,27.811888302329773,23,3,0
LAW.P.A422,7m,7.0,120-140mm,distribution,Permission not granted,-26.37250393,27.81224047933498,23,3,0
LAW.P.A423,7m,7.0,120-140mm,distribution,Permission not granted,-26.37249406,27.81250564,23,3,0
LAW.P.A424,7m,7.0,140-160mm,feeder,Permission not granted,-26.37251122,27.812769947029615,23,3,0
LAW.P.A425,7m,7.0,140-160mm,feeder,Permission not granted,-26.37196157,27.81072369944026,24,3,0
LAW.P.A426,7m,7.0,120-140mm,distribution,Permission not granted,-26.37192759,27.81093940318321,24,3,0
LAW.P.A427,7m,7.0,120-140mm,distribution,Permission not granted,-26.37189444,27.811315788033795,24,3,0
LAW.P.A428,7m,7.0,120-140mm,distribution,Permission not granted,-26.37186902,27.811590358637165,24,3,0
LAW.P.A429,7m,7.0,120-140mm,distribution,Permission not granted,-26.37183984,27.81185295,24,3,0
LAW.P.A430,7m,7.0,120-140mm,distribution,Permission not granted,-26.3718489,27.81222532290281,24,3,0
LAW.P.A431,7m,7.0,140-160mm,feeder,Permission not granted,-26.37185593,27.812566286098924,24,3,0
LAW.P.A432,7m,7.0,120-140mm,distribution,Permission not granted,-26.3719603,27.81290325,24,3,0
LAW.P.A433,7m,7.0,140-160mm,feeder,Permission not granted,-26.37204171,27.813171391000697,24,3,0
LAW.P.A434,7m,7.0,120-140mm,distribution,Permission not granted,-26.3723441,27.813026045919365,24,3,0
LAW.P.A435,7m,7.0,140-160mm,feeder,Permission not granted,-26.3726306,27.812916978596178,24,3,0
LAW.P.A436,7m,7.0,120-140mm,distribution,Permission not granted,-26.3726188,27.81334397,24,3,0
LAW.P.A437,7m,7.0,140-160mm,feeder,Permission not granted,-26.37263243,27.81376232352389,24,3,0
LAW.P.A438,7m,7.0,140-160mm,feeder,Permission not granted,-26.37248433,27.813761530466873,24,3,0
LAW.P.A439,7m,7.0,140-160mm,feeder,Permission not granted,-26.37275601,27.81290882145724,24,3,0
LAW.P.A440,7m,7.0,140-160mm,feeder,Permission not granted,-26.37276401,27.812762366859918,24,3,0
LAW.P.A441,7m,7.0,120-140mm,distribution,Permission not granted,-26.3728258,27.812762366859918,24,3,0
LAW.P.A442,7m,7.0,140-160mm,feeder,Permission not granted,-26.37297798,27.812757790153753,24,3,0
LAW.P.A443,7m,7.0,120-140mm,distribution,Permission not granted,-26.37296425,27.812956876871983,24,3,0
LAW.P.A444,7m,7.0,120-140mm,distribution,Permission not granted,-26.37293336,27.813338252884677,24,3,0
LAW.P.A445,7m,7.0,120-140mm,distribution,Permission not granted,-26.37293021,27.813560233342216,24,3,0
LAW.P.A446,7m,7.0,140-160mm,feeder,Permission not granted,-26.37291791,27.813825306867034,24,3,0
LAW.P.A447,7m,7.0,140-160mm,feeder,Permission not granted,-26.37161911,27.810741746450073,25,3,0
LAW.P.A448,7m,7.0,120-140mm,distribution,Permission not granted,-26.37157555,27.811141002179046,25,3,0
LAW.P.A449,7m,7.0,140-160mm,feeder,Permission not granted,-26.37155719,27.811352687727258,25,3,0
LAW.P.A450,7m,7.0,120-140mm,distribution,Permission not granted,-26.37154947,27.81154061872422,25,3,0
LAW.P.A451,7m,7.0,140-160mm,feeder,Permission not granted,-26.37153746,27.812007442753195,25,3,0
LAW.P.A452,7m,7.0,120-140mm,distribution,Permission not granted,-26.37118906,27.811317504298614,25,3,0
LAW.P.A453,7m,7.0,140-160mm,feeder,Permission not granted,-26.3706982,27.81126687448664,25,3,0
LAW.P.A454,7m,7.0,140-160mm,feeder,Permission not granted,-26.37066216,27.810773448353064,25,3,0
